y,x
14575,10393
14576,10392
14577,10391
14578,10390
14579,10389
14580,10388
14581,10387
14582,10386
14583,10385
14584,10384
14585,10383
14586,10382
14587,10381
14588,10380
14589,10379
14590,10378
14591,10377
14592,10376
14593,10375
14594,10374
14595,10373
14596,10372
14597,10371
14598,10370
14599,10369
14600,10368
14601,10367
14602,10366
14603,10365
14604,10364
14605,10363
14606,10362
14607,10361
14608,10360
14609,10359
14610,10358
14611,10357
14612,10356
14613,10355
14614,10354
14615,10353
14616,10352
14617,10351
14618,10350
14619,10349
14620,10348
14621,10347
14622,10346
14623,10345
14624,10344
14625,10343
14626,10342
14627,10341
14628,10340
14629,10339
14630,10338
14631,10337
14632,10336
14633,10335
14634,10334
14635,10333
14636,10332
14637,10331
14638,10330
14639,10329
14640,10328
14641,10327
14642,10326
14643,10325
14644,10324
14645,10323
14646,10322
14647,10321
14648,10320
14649,10319
14650,10318
14651,10317
14652,10316
14653,10315
14654,10314
14655,10313
14656,10312
14657,10311
14658,10310
14659,10309
14660,10308
14661,10307
14662,10306
14663,10305
14664,10304
14665,10303
14666,10302
14667,10301
14668,10300
14669,10299
14670,10298
14671,10297
14672,10296
14673,10295
14674,10294
14675,10293
14676,10292
14677,10291
14678,10290
14679,10289
14680,10288
14681,10287
14682,10286
14683,10285
14684,10284
14685,10283
14686,10282
14687,10281
14688,10280
14689,10279
14690,10278
14691,10277
14692,10276
14693,10275
14694,10274
14695,10273
14696,10272
14697,10271
14698,10270
14699,10269
14700,10268
14701,10267
14702,10266
14703,10265
14704,10264
14705,10263
14706,10262
14707,10261
14708,10260
14709,10259
14710,10258
14711,10257
14712,10256
14713,10255
14714,10254
14715,10253
14716,10251
14717,10250
14718,10249
14719,10248
14720,10247
14721,10246
14722,10245
14723,10244
14724,10243
14725,10242
14726,10241
14727,10240
14728,10239
14729,10238
14730,10237
14731,10236
14732,10235
14733,10234
14734,10233
14735,10232
14736,10231
14737,10230
14738,10229
14739,10228
14740,10227
14741,10226
14742,10225
14743,10224
14744,10223
14745,10222
14746,10221
14747,10220
14748,10219
14749,10218
14750,10217
14751,10216
14752,10215
14753,10214
14754,10213
14755,10212
14756,10211
14757,10210
14758,10209
14759,10208
14760,10207
14761,10206
14762,10204
14763,10203
14764,10202
14765,10201
14766,10200
14767,10199
14768,10198
14769,10197
14770,10196
14771,10195
14772,10194
14773,10193
14774,10192
14775,10191
14776,10190
14777,10189
14778,10188
14779,10187
14780,10186
14781,10185
14782,10184
14783,10183
14784,10182
14785,10181
14786,10180
14787,10179
14788,10178
14789,10177
14790,10176
14791,10175
14792,10174
14793,10173
14794,10172
14795,10171
14796,10169
14797,10168
14798,10167
14799,10166
14800,10165
14801,10164
14802,10163
14803,10162
14804,10161
14805,10160
14806,10159
14807,10158
14808,10157
14809,10156
14810,10155
14811,10154
14812,10153
14813,10152
14814,10151
14815,10150
14816,10149
14817,10148
14818,10147
14819,10146
14820,10145
14821,10144
14822,10143
14823,10142
14824,10140
14825,10139
14826,10138
14827,10137
14828,10136
14829,10135
14830,10134
14831,10133
14832,10132
14833,10131
14834,10130
14835,10129
14836,10128
14837,10127
14838,10126
14839,10125
14840,10124
14841,10123
14842,10122
14843,10121
14844,10120
14845,10119
14846,10118
14847,10117
14848,10116
14849,10114
14850,10113
14851,10112
14852,10111
14853,10110
14854,10109
14855,10108
14856,10107
14857,10106
14858,10105
14859,10104
14860,10103
14861,10102
14862,10101
14863,10100
14864,10099
14865,10098
14866,10097
14867,10096
14868,10095
14869,10094
14870,10093
14871,10091
14872,10090
14873,10089
14874,10088
14875,10087
14876,10086
14877,10085
14878,10084
14879,10083
14880,10082
14881,10081
14882,10080
14883,10079
14884,10078
14885,10077
14886,10076
14887,10075
14888,10074
14889,10073
14890,10072
14891,10070
14892,10069
14893,10068
14894,10067
14895,10066
14896,10065
14897,10064
14898,10063
14899,10062
14900,10061
14901,10060
14902,10059
14903,10058
14904,10057
14905,10056
14906,10055
14907,10054
14908,10053
14909,10052
14910,10050
14911,10049
14912,10048
14913,10047
14914,10046
14915,10045
14916,10044
14917,10043
14918,10042
14919,10041
14920,10040
14921,10039
14922,10038
14923,10037
14924,10036
14925,10035
14926,10034
14927,10032
14928,10031
14929,10030
14930,10029
14931,10028
14932,10027
14933,10026
14934,10025
14935,10024
14936,10023
14937,10022
14938,10021
14939,10020
14940,10019
14941,10018
14942,10017
14943,10016
14944,10014
14945,10013
14946,10012
14947,10011
14948,10010
14949,10009
14950,10008
14951,10007
14952,10006
14953,10005
14954,10004
14955,10003
14956,10002
14957,10001
14958,10000
14959,9999
14960,9997
14961,9996
14962,9995
14963,9994
14964,9993
14965,9992
14966,9991
14967,9990
14968,9989
14969,9988
14970,9987
14971,9986
14972,9985
14973,9984
14974,9982
14975,9981
14976,9980
14977,9979
14978,9978
14979,9977
14980,9976
14981,9975
14982,9974
14983,9973
14984,9972
14985,9971
14986,9970
14987,9969
14988,9968
14989,9966
14990,9965
14991,9964
14992,9963
14993,9962
14994,9961
14995,9960
14996,9959
14997,9958
14998,9957
14999,9956
15000,9955
15001,9954
15002,9952
15003,9951
15004,9950
15005,9949
15006,9948
15007,9947
15008,9946
15009,9945
15010,9944
15011,9943
15012,9942
15013,9941
15014,9940
15015,9939
15016,9937
15017,9936
15018,9935
15019,9934
15020,9933
15021,9932
15022,9931
15023,9930
15024,9929
15025,9928
15026,9927
15027,9926
15028,9924
15029,9923
15030,9922
15031,9921
15032,9920
15033,9919
15034,9918
15035,9917
15036,9916
15037,9915
15038,9914
15039,9913
15040,9912
15041,9910
15042,9909
15043,9908
15044,9907
15045,9906
15046,9905
15047,9904
15048,9903
15049,9902
15050,9901
15051,9900
15052,9899
15053,9897
15054,9896
15055,9895
15056,9894
15057,9893
15058,9892
15059,9891
15060,9890
15061,9889
15062,9888
15063,9887
15064,9885
15065,9884
15066,9883
15067,9882
15068,9881
15069,9880
15070,9879
15071,9878
15072,9877
15073,9876
15074,9875
15075,9873
15076,9872
15077,9871
15078,9870
15079,9869
15080,9868
15081,9867
15082,9866
15083,9865
15084,9864
15085,9863
15086,9861
15087,9860
15088,9859
15089,9858
15090,9857
15091,9856
15092,9855
15093,9854
15094,9853
15095,9852
15096,9851
15097,9849
15098,9848
15099,9847
15100,9846
15101,9845
15102,9844
15103,9843
15104,9842
15105,9841
15106,9840
15107,9839
15108,9837
15109,9836
15110,9835
15111,9834
15112,9833
15113,9832
15114,9831
15115,9830
15116,9829
15117,9828
15118,9826
15119,9825
15120,9824
15121,9823
15122,9822
15123,9821
15124,9820
15125,9819
15126,9818
15127,9817
15128,9815
15129,9814
15130,9813
15131,9812
15132,9811
15133,9810
15134,9809
15135,9808
15136,9807
15137,9806
15138,9804
15139,9803
15140,9802
15141,9801
15142,9800
15143,9799
15144,9798
15145,9797
15146,9796
15147,9794
15148,9793
15149,9792
15150,9791
15151,9790
15152,9789
15153,9788
15154,9787
15155,9786
15156,9785
15157,9783
15158,9782
15159,9781
15160,9780
15161,9779
15162,9778
15163,9777
15164,9776
15165,9775
15166,9773
15167,9772
15168,9771
15169,9770
15170,9769
15171,9768
15172,9767
15173,9766
15174,9765
15175,9763
15176,9762
15177,9761
15178,9760
15179,9759
15180,9758
15181,9757
15182,9756
15183,9755
15184,9753
15185,9752
15186,9751
15187,9750
15188,9749
15189,9748
15190,9747
15191,9746
15192,9744
15193,9743
15194,9742
15195,9741
15196,9740
15197,9739
15198,9738
15199,9737
15200,9736
15201,9734
15202,9733
15203,9732
15204,9731
15205,9730
15206,9729
15207,9728
15208,9727
15209,9725
15210,9724
15211,9723
15212,9722
15213,9721
15214,9720
15215,9719
15216,9718
15217,9717
15218,9715
15219,9714
15220,9713
15221,9712
15222,9711
15223,9710
15224,9709
15225,9708
15226,9706
15227,9705
15228,9704
15229,9703
15230,9702
15231,9701
15232,9700
15233,9699
15234,9697
15235,9696
15236,9695
15237,9694
15238,9693
15239,9692
15240,9691
15241,9690
15242,9688
15243,9687
15244,9686
15245,9685
15246,9684
15247,9683
15248,9682
15249,9681
15250,9679
15251,9678
15252,9677
15253,9676
15254,9675
15255,9674
15256,9673
15257,9672
15258,9670
15259,9669
15260,9668
15261,9667
15262,9666
15263,9665
15264,9664
15265,9662
15266,9661
15267,9660
15268,9659
15269,9658
15270,9657
15271,9656
15272,9655
15273,9653
15274,9652
15275,9651
15276,9650
15277,9649
15278,9648
15279,9647
15280,9645
15281,9644
15282,9643
15283,9642
15284,9641
15285,9640
15286,9639
15287,9638
15288,9636
15289,9635
15290,9634
15291,9633
15292,9632
15293,9631
15294,9630
15295,9628
15296,9627
15297,9626
15298,9625
15299,9624
15300,9623
15301,9622
15302,9620
15303,9619
15304,9618
15305,9617
15306,9616
15307,9615
15308,9614
15309,9612
15310,9611
15311,9610
15312,9609
15313,9608
15314,9607
15315,9606
15316,9604
15317,9603
15318,9602
15319,9601
15320,9600
15321,9599
15322,9598
15323,9596
15324,9595
15325,9594
15326,9593
15327,9592
15328,9591
15329,9590
15330,9588
15331,9587
15332,9586
15333,9585
15334,9584
15335,9583
15336,9582
15337,9580
15338,9579
15339,9578
15340,9577
15341,9576
15342,9575
15343,9573
15344,9572
15345,9571
15346,9570
15347,9569
15348,9568
15349,9567
15350,9565
15351,9564
15352,9563
15353,9562
15354,9561
15355,9560
15356,9558
15357,9557
15358,9556
15359,9555
15360,9554
15361,9553
15362,9552
15363,9550
15364,9549
15365,9548
15366,9547
15367,9546
15368,9545
15369,9543
15370,9542
15371,9541
15372,9540
15373,9539
15374,9538
15375,9537
15376,9535
15377,9534
15378,9533
15379,9532
15380,9531
15381,9530
15382,9528
15383,9527
15384,9526
15385,9525
15386,9524
15387,9523
15388,9521
15389,9520
15390,9519
15391,9518
15392,9517
15393,9516
15394,9515
15395,9513
15396,9512
15397,9511
15398,9510
15399,9509
15400,9508
15401,9506
15402,9505
15403,9504
15404,9503
15405,9502
15406,9501
15407,9499
15408,9498
15409,9497
15410,9496
15411,9495
15412,9494
15413,9492
15414,9491
15415,9490
15416,9489
15417,9488
15418,9487
15419,9485
15420,9484
15421,9483
15422,9482
15423,9481
15424,9480
15425,9478
15426,9477
15427,9476
15428,9475
15429,9474
15430,9473
15431,9471
15432,9470
15433,9469
15434,9468
15435,9467
15436,9465
15437,9464
15438,9463
15439,9462
15440,9461
15441,9460
15442,9458
15443,9457
15444,9456
15445,9455
15446,9454
15447,9453
15448,9451
15449,9450
15450,9449
15451,9448
15452,9447
15453,9446
15454,9444
15455,9443
15456,9442
15457,9441
15458,9440
15459,9438
15460,9437
15461,9436
15462,9435
15463,9434
15464,9433
15465,9431
15466,9430
15467,9429
15468,9428
15469,9427
15470,9425
15471,9424
15472,9423
15473,9422
15474,9421
15475,9420
15476,9418
15477,9417
15478,9416
15479,9415
15480,9414
15481,9412
15482,9411
15483,9410
15484,9409
15485,9408
15486,9407
15487,9405
15488,9404
15489,9403
15490,9402
15491,9401
15492,9399
15493,9398
15494,9397
15495,9396
15496,9395
15497,9394
15498,9392
15499,9391
15500,9390
15501,9389
15502,9388
15503,9386
15504,9385
15505,9384
15506,9383
15507,9382
15508,9380
15509,9379
15510,9378
15511,9377
15512,9376
15513,9374
15514,9373
15515,9372
15516,9371
15517,9370
15518,9369
15519,9367
15520,9366
15521,9365
15522,9364
15523,9363
15524,9361
15525,9360
15526,9359
15527,9358
15528,9357
15529,9355
15530,9354
15531,9353
15532,9352
15533,9351
15534,9349
15535,9348
15536,9347
15537,9346
15538,9345
15539,9343
15540,9342
15541,9341
15542,9340
15543,9339
15544,9337
15545,9336
15546,9335
15547,9334
15548,9333
15549,9331
15550,9330
15551,9329
15552,9328
15553,9327
15554,9325
15555,9324
15556,9323
15557,9322
15558,9321
15559,9319
15560,9318
15561,9317
15562,9316
15563,9315
15564,9313
15565,9312
15566,9311
15567,9310
15568,9309
15569,9307
15570,9306
15571,9305
15572,9304
15573,9303
15574,9301
15575,9300
15576,9299
15577,9298
15578,9297
15579,9295
15580,9294
15581,9293
15582,9292
15583,9290
15584,9289
15585,9288
15586,9287
15587,9286
15588,9284
15589,9283
15590,9282
15591,9281
15592,9280
15593,9278
15594,9277
15595,9276
15596,9275
15597,9274
15598,9272
15599,9271
15600,9270
15601,9269
15602,9267
15603,9266
15604,9265
15605,9264
15606,9263
15607,9261
15608,9260
15609,9259
15610,9258
15611,9257
15612,9255
15613,9254
15614,9253
15615,9252
15616,9250
15617,9249
15618,9248
15619,9247
15620,9246
15621,9244
15622,9243
15623,9242
15624,9241
15625,9239
15626,9238
15627,9237
15628,9236
15629,9235
15630,9233
15631,9232
15632,9231
15633,9230
15634,9228
15635,9227
15636,9226
15637,9225
15638,9224
15639,9222
15640,9221
15641,9220
15642,9219
15643,9217
15644,9216
15645,9215
15646,9214
15647,9213
15648,9211
15649,9210
15650,9209
15651,9208
15652,9206
15653,9205
15654,9204
15655,9203
15656,9202
15657,9200
15658,9199
15659,9198
15660,9197
15661,9195
15662,9194
15663,9193
15664,9192
15665,9190
15666,9189
15667,9188
15668,9187
15669,9186
15670,9184
15671,9183
15672,9182
15673,9181
15674,9179
15675,9178
15676,9177
15677,9176
15678,9174
15679,9173
15680,9172
15681,9171
15682,9169
15683,9168
15684,9167
15685,9166
15686,9165
15687,9163
15688,9162
15689,9161
15690,9160
15691,9158
15692,9157
15693,9156
15694,9155
15695,9153
15696,9152
15697,9151
15698,9150
15699,9148
15700,9147
15701,9146
15702,9145
15703,9143
15704,9142
15705,9141
15706,9140
15707,9139
15708,9137
15709,9136
15710,9135
15711,9134
15712,9132
15713,9131
15714,9130
15715,9129
15716,9127
15717,9126
15718,9125
15719,9124
15720,9122
15721,9121
15722,9120
15723,9119
15724,9117
15725,9116
15726,9115
15727,9114
15728,9112
15729,9111
15730,9110
15731,9109
15732,9107
15733,9106
15734,9105
15735,9104
15736,9102
15737,9101
15738,9100
15739,9099
15740,9097
15741,9096
15742,9095
15743,9094
15744,9092
15745,9091
15746,9090
15747,9089
15748,9087
15749,9086
15750,9085
15751,9084
15752,9082
15753,9081
15754,9080
15755,9079
15756,9077
15757,9076
15758,9075
15759,9074
15760,9072
15761,9071
15762,9070
15763,9069
15764,9067
15765,9066
15766,9065
15767,9064
15768,9062
15769,9061
15770,9060
15771,9058
15772,9057
15773,9056
15774,9055
15775,9053
15776,9052
15777,9051
15778,9050
15779,9048
15780,9047
15781,9046
15782,9045
15783,9043
15784,9042
15785,9041
15786,9040
15787,9038
15788,9037
15789,9036
15790,9035
15791,9033
15792,9032
15793,9031
15794,9029
15795,9028
15796,9027
15797,9026
15798,9024
15799,9023
15800,9022
15801,9021
15802,9019
15803,9018
15804,9017
15805,9016
15806,9014
15807,9013
15808,9012
15809,9010
15810,9009
15811,9008
15812,9007
15813,9005
15814,9004
15815,9003
15816,9002
15817,9000
15818,8999
15819,8998
15820,8996
15821,8995
15822,8994
15823,8993
15824,8991
15825,8990
15826,8989
15827,8988
15828,8986
15829,8985
15830,8984
15831,8982
15832,8981
15833,8980
15834,8979
15835,8977
15836,8976
15837,8975
15838,8973
15839,8972
15840,8971
15841,8970
15842,8968
15843,8967
15844,8966
15845,8965
15846,8963
15847,8962
15848,8961
15849,8959
15850,8958
15851,8957
15852,8956
15853,8954
15854,8953
15855,8952
15856,8950
15857,8949
15858,8948
15859,8947
15860,8945
15861,8944
15862,8943
15863,8941
15864,8940
15865,8939
15866,8938
15867,8936
15868,8935
15869,8934
15870,8932
15871,8931
15872,8930
15873,8929
15874,8927
15875,8926
15876,8925
15877,8923
15878,8922
15879,8921
15880,8920
15881,8918
15882,8917
15883,8916
15884,8914
15885,8913
15886,8912
15887,8910
15888,8909
15889,8908
15890,8907
15891,8905
15892,8904
15893,8903
15894,8901
15895,8900
15896,8899
15897,8898
15898,8896
15899,8895
15900,8894
15901,8892
15902,8891
15903,8890
15904,8888
15905,8887
15906,8886
15907,8885
15908,8883
15909,8882
15910,8881
15911,8879
15912,8878
15913,8877
15914,8875
15915,8874
15916,8873
15917,8872
15918,8870
15919,8869
15920,8868
15921,8866
15922,8865
15923,8864
15924,8862
15925,8861
15926,8860
15927,8859
15928,8857
15929,8856
15930,8855
15931,8853
15932,8852
15933,8851
15934,8849
15935,8848
15936,8847
15937,8845
15938,8844
15939,8843
15940,8842
15941,8840
15942,8839
15943,8838
15944,8836
15945,8835
15946,8834
15947,8832
15948,8831
15949,8830
15950,8828
15951,8827
15952,8826
15953,8825
15954,8823
15955,8822
15956,8821
15957,8819
15958,8818
15959,8817
15960,8815
15961,8814
15962,8813
15963,8811
15964,8810
15965,8809
15966,8807
15967,8806
15968,8805
15969,8804
15970,8802
15971,8801
15972,8800
15973,8798
15974,8797
15975,8796
15976,8794
15977,8793
15978,8792
15979,8790
15980,8789
15981,8788
15982,8786
15983,8785
15984,8784
15985,8782
15986,8781
15987,8780
15988,8778
15989,8777
15990,8776
15991,8774
15992,8773
15993,8772
15994,8770
15995,8769
15996,8768
15997,8767
15998,8765
15999,8764
16000,8763
16001,8761
16002,8760
16003,8759
16004,8757
16005,8756
16006,8755
16007,8753
16008,8752
16009,8751
16010,8749
16011,8748
16012,8747
16013,8745
16014,8744
16015,8743
16016,8741
16017,8740
16018,8739
16019,8737
16020,8736
16021,8735
16022,8733
16023,8732
16024,8731
16025,8729
16026,8728
16027,8727
16028,8725
16029,8724
16030,8723
16031,8721
16032,8720
16033,8719
16034,8717
16035,8716
16036,8715
16037,8713
16038,8712
16039,8711
16040,8709
16041,8708
16042,8707
16043,8705
16044,8704
16045,8703
16046,8701
16047,8700
16048,8699
16049,8697
16050,8696
16051,8694
16052,8693
16053,8692
16054,8690
16055,8689
16056,8688
16057,8686
16058,8685
16059,8684
16060,8682
16061,8681
16062,8680
16063,8678
16064,8677
16065,8676
16066,8674
16067,8673
16068,8672
16069,8670
16070,8669
16071,8668
16072,8666
16073,8665
16074,8664
16075,8662
16076,8661
16077,8659
16078,8658
16079,8657
16080,8655
16081,8654
16082,8653
16083,8651
16084,8650
16085,8649
16086,8647
16087,8646
16088,8645
16089,8643
16090,8642
16091,8641
16092,8639
16093,8638
16094,8636
16095,8635
16096,8634
16097,8632
16098,8631
16099,8630
16100,8628
16101,8627
16102,8626
16103,8624
16104,8623
16105,8622
16106,8620
16107,8619
16108,8617
16109,8616
16110,8615
16111,8613
16112,8612
16113,8611
16114,8609
16115,8608
16116,8607
16117,8605
16118,8604
16119,8602
16120,8601
16121,8600
16122,8598
16123,8597
16124,8596
16125,8594
16126,8593
16127,8592
16128,8590
16129,8589
16130,8587
16131,8586
16132,8585
16133,8583
16134,8582
16135,8581
16136,8579
16137,8578
16138,8577
16139,8575
16140,8574
16141,8572
16142,8571
16143,8570
16144,8568
16145,8567
16146,8566
16147,8564
16148,8563
16149,8561
16150,8560
16151,8559
16152,8557
16153,8556
16154,8555
16155,8553
16156,8552
16157,8550
16158,8549
16159,8548
16160,8546
16161,8545
16162,8544
16163,8542
16164,8541
16165,8539
16166,8538
16167,8537
16168,8535
16169,8534
16170,8532
16171,8531
16172,8530
16173,8528
16174,8527
16175,8526
16176,8524
16177,8523
16178,8521
16179,8520
16180,8519
16181,8517
16182,8516
16183,8515
16184,8513
16185,8512
16186,8510
16187,8509
16188,8508
16189,8506
16190,8505
16191,8503
16192,8502
16193,8501
16194,8499
16195,8498
16196,8496
16197,8495
16198,8494
16199,8492
16200,8491
16201,8490
16202,8488
16203,8487
16204,8485
16205,8484
16206,8483
16207,8481
16208,8480
16209,8478
16210,8477
16211,8476
16212,8474
16213,8473
16214,8471
16215,8470
16216,8469
16217,8467
16218,8466
16219,8464
16220,8463
16221,8462
16222,8460
16223,8459
16224,8457
16225,8456
16226,8455
16227,8453
16228,8452
16229,8450
16230,8449
16231,8448
16232,8446
16233,8445
16234,8443
16235,8442
16236,8441
16237,8439
16238,8438
16239,8436
16240,8435
16241,8434
16242,8432
16243,8431
16244,8429
16245,8428
16246,8427
16247,8425
16248,8424
16249,8422
16250,8421
16251,8420
16252,8418
16253,8417
16254,8415
16255,8414
16256,8412
16257,8411
16258,8410
16259,8408
16260,8407
16261,8405
16262,8404
16263,8403
16264,8401
16265,8400
16266,8398
16267,8397
16268,8396
16269,8394
16270,8393
16271,8391
16272,8390
16273,8388
16274,8387
16275,8386
16276,8384
16277,8383
16278,8381
16279,8380
16280,8379
16281,8377
16282,8376
16283,8374
16284,8373
16285,8371
16286,8370
16287,8369
16288,8367
16289,8366
16290,8364
16291,8363
16292,8361
16293,8360
16294,8359
16295,8357
16296,8356
16297,8354
16298,8353
16299,8352
16300,8350
16301,8349
16302,8347
16303,8346
16304,8344
16305,8343
16306,8342
16307,8340
16308,8339
16309,8337
16310,8336
16311,8334
16312,8333
16313,8332
16314,8330
16315,8329
16316,8327
16317,8326
16318,8324
16319,8323
16320,8322
16321,8320
16322,8319
16323,8317
16324,8316
16325,8314
16326,8313
16327,8311
16328,8310
16329,8309
16330,8307
16331,8306
16332,8304
16333,8303
16334,8301
16335,8300
16336,8299
16337,8297
16338,8296
16339,8294
16340,8293
16341,8291
16342,8290
16343,8288
16344,8287
16345,8286
16346,8284
16347,8283
16348,8281
16349,8280
16350,8278
16351,8277
16352,8275
16353,8274
16354,8273
16355,8271
16356,8270
16357,8268
16358,8267
16359,8265
16360,8264
16361,8262
16362,8261
16363,8260
16364,8258
16365,8257
16366,8255
16367,8254
16368,8252
16369,8251
16370,8249
16371,8248
16372,8247
16373,8245
16374,8244
16375,8242
16376,8241
16377,8239
16378,8238
16379,8236
16380,8235
16381,8233
16382,8232
16383,8231
16384,8229
16385,8228
16386,8226
16387,8225
16388,8223
16389,8222
16390,8220
16391,8219
16392,8217
16393,8216
16394,8214
16395,8213
16396,8212
16397,8210
16398,8209
16399,8207
16400,8206
16401,8204
16402,8203
16403,8201
16404,8200
16405,8198
16406,8197
16407,8195
16408,8194
16409,8193
16410,8191
16411,8190
16412,8188
16413,8187
16414,8185
16415,8184
16416,8182
16417,8181
16418,8179
16419,8178
16420,8176
16421,8175
16422,8173
16423,8172
16424,8171
16425,8169
16426,8168
16427,8166
16428,8165
16429,8163
16430,8162
16431,8160
16432,8159
16433,8157
16434,8156
16435,8154
16436,8153
16437,8151
16438,8150
16439,8148
16440,8147
16441,8145
16442,8144
16443,8143
16444,8141
16445,8140
16446,8138
16447,8137
16448,8135
16449,8134
16450,8132
16451,8131
16452,8129
16453,8128
16454,8126
16455,8125
16456,8123
16457,8122
16458,8120
16459,8119
16460,8117
16461,8116
16462,8114
16463,8113
16464,8111
16465,8110
16466,8108
16467,8107
16468,8105
16469,8104
16470,8102
16471,8101
16472,8099
16473,8098
16474,8096
16475,8095
16476,8094
16477,8092
16478,8091
16479,8089
16480,8088
16481,8086
16482,8085
16483,8083
16484,8082
16485,8080
16486,8079
16487,8077
16488,8076
16489,8074
16490,8073
16491,8071
16492,8070
16493,8068
16494,8067
16495,8065
16496,8064
16497,8062
16498,8061
16499,8059
16500,8058
16501,8056
16502,8055
16503,8053
16504,8052
16505,8050
16506,8049
16507,8047
16508,8046
16509,8044
16510,8043
16511,8041
16512,8040
16513,8038
16514,8037
16515,8035
16516,8034
16517,8032
16518,8031
16519,8029
16520,8028
16521,8026
16522,8024
16523,8023
16524,8021
16525,8020
16526,8018
16527,8017
16528,8015
16529,8014
16530,8012
16531,8011
16532,8009
16533,8008
16534,8006
16535,8005
16536,8003
16537,8002
16538,8000
16539,7999
16540,7997
16541,7996
16542,7994
16543,7993
16544,7991
16545,7990
16546,7988
16547,7987
16548,7985
16549,7984
16550,7982
16551,7981
16552,7979
16553,7978
16554,7976
16555,7974
16556,7973
16557,7971
16558,7970
16559,7968
16560,7967
16561,7965
16562,7964
16563,7962
16564,7961
16565,7959
16566,7958
16567,7956
16568,7955
16569,7953
16570,7952
16571,7950
16572,7949
16573,7947
16574,7945
16575,7944
16576,7942
16577,7941
16578,7939
16579,7938
16580,7936
16581,7935
16582,7933
16583,7932
16584,7930
16585,7929
16586,7927
16587,7926
16588,7924
16589,7922
16590,7921
16591,7919
16592,7918
16593,7916
16594,7915
16595,7913
16596,7912
16597,7910
16598,7909
16599,7907
16600,7906
16601,7904
16602,7902
16603,7901
16604,7899
16605,7898
16606,7896
16607,7895
16608,7893
16609,7892
16610,7890
16611,7889
16612,7887
16613,7885
16614,7884
16615,7882
16616,7881
16617,7879
16618,7878
16619,7876
16620,7875
16621,7873
16622,7872
16623,7870
16624,7868
16625,7867
16626,7865
16627,7864
16628,7862
16629,7861
16630,7859
16631,7858
16632,7856
16633,7854
16634,7853
16635,7851
16636,7850
16637,7848
16638,7847
16639,7845
16640,7844
16641,7842
16642,7840
16643,7839
16644,7837
16645,7836
16646,7834
16647,7833
16648,7831
16649,7829
16650,7828
16651,7826
16652,7825
16653,7823
16654,7822
16655,7820
16656,7819
16657,7817
16658,7815
16659,7814
16660,7812
16661,7811
16662,7809
16663,7808
16664,7806
16665,7804
16666,7803
16667,7801
16668,7800
16669,7798
16670,7797
16671,7795
16672,7793
16673,7792
16674,7790
16675,7789
16676,7787
16677,7786
16678,7784
16679,7782
16680,7781
16681,7779
16682,7778
16683,7776
16684,7775
16685,7773
16686,7771
16687,7770
16688,7768
16689,7767
16690,7765
16691,7763
16692,7762
16693,7760
16694,7759
16695,7757
16696,7756
16697,7754
16698,7752
16699,7751
16700,7749
16701,7748
16702,7746
16703,7744
16704,7743
16705,7741
16706,7740
16707,7738
16708,7737
16709,7735
16710,7733
16711,7732
16712,7730
16713,7729
16714,7727
16715,7725
16716,7724
16717,7722
16718,7721
16719,7719
16720,7717
16721,7716
16722,7714
16723,7713
16724,7711
16725,7709
16726,7708
16727,7706
16728,7705
16729,7703
16730,7701
16731,7700
16732,7698
16733,7697
16734,7695
16735,7693
16736,7692
16737,7690
16738,7689
16739,7687
16740,7685
16741,7684
16742,7682
16743,7681
16744,7679
16745,7677
16746,7676
16747,7674
16748,7673
16749,7671
16750,7669
16751,7668
16752,7666
16753,7665
16754,7663
16755,7661
16756,7660
16757,7658
16758,7657
16759,7655
16760,7653
16761,7652
16762,7650
16763,7649
16764,7647
16765,7645
16766,7644
16767,7642
16768,7640
16769,7639
16770,7637
16771,7636
16772,7634
16773,7632
16774,7631
16775,7629
16776,7627
16777,7626
16778,7624
16779,7623
16780,7621
16781,7619
16782,7618
16783,7616
16784,7615
16785,7613
16786,7611
16787,7610
16788,7608
16789,7606
16790,7605
16791,7603
16792,7602
16793,7600
16794,7598
16795,7597
16796,7595
16797,7593
16798,7592
16799,7590
16800,7588
16801,7587
16802,7585
16803,7584
16804,7582
16805,7580
16806,7579
16807,7577
16808,7575
16809,7574
16810,7572
16811,7571
16812,7569
16813,7567
16814,7566
16815,7564
16816,7562
16817,7561
16818,7559
16819,7557
16820,7556
16821,7554
16822,7553
16823,7551
16824,7549
16825,7548
16826,7546
16827,7544
16828,7543
16829,7541
16830,7539
16831,7538
16832,7536
16833,7534
16834,7533
16835,7531
16836,7529
16837,7528
16838,7526
16839,7525
16840,7523
16841,7521
16842,7520
16843,7518
16844,7516
16845,7515
16846,7513
16847,7511
16848,7510
16849,7508
16850,7506
16851,7505
16852,7503
16853,7501
16854,7500
16855,7498
16856,7496
16857,7495
16858,7493
16859,7491
16860,7490
16861,7488
16862,7486
16863,7485
16864,7483
16865,7481
16866,7480
16867,7478
16868,7476
16869,7475
16870,7473
16871,7472
16872,7470
16873,7468
16874,7467
16875,7465
16876,7463
16877,7462
16878,7460
16879,7458
16880,7456
16881,7455
16882,7453
16883,7451
16884,7450
16885,7448
16886,7446
16887,7445
16888,7443
16889,7441
16890,7440
16891,7438
16892,7436
16893,7435
16894,7433
16895,7431
16896,7430
16897,7428
16898,7426
16899,7425
16900,7423
16901,7421
16902,7420
16903,7418
16904,7416
16905,7415
16906,7413
